idCiudad,Numero,Nombre,Estado_idEstado
2180,91,JESÚS CARRANZA,30
2181,92,XICO,30
2182,93,JILOTEPEC,30
2183,94,JUAN RODRÍGUEZ CLARA,30
2184,95,JUCHIQUE DE FERRER,30
2185,96,LANDERO Y COSS,30
2186,97,LERDO DE TEJADA,30
2187,98,MAGDALENA,30
2188,99,MALTRATA,30
2189,100,MANLIO FABIO ALTAMIRANO,30
2190,101,MARIANO ESCOBEDO,30
2191,102,MARTÍNEZ DE LA TORRE,30
2192,103,MECATLÁN,30
2193,104,MECAYAPAN,30
2194,105,MEDELLÍN DE BRAVO,30
2195,106,MIAHUATLÁN,30
2196,107,LAS MINAS,30
2197,108,MINATITLÁN,30
2198,109,MISANTLA,30
2199,110,MIXTLA DE ALTAMIRANO,30
2200,111,MOLOACÁN,30
2201,112,NAOLINCO,30
2202,113,NARANJAL,30
2203,114,NAUTLA,30
2204,115,NOGALES,30
2205,116,OLUTA,30
2206,117,OMEALCA,30
2207,118,ORIZABA,30
2208,119,OTATITLÁN,30
2209,120,OTEAPAN,30
2210,121,OZULUAMA DE MASCAREÑAS,30
2211,122,PAJAPAN,30
2212,123,PÁNUCO,30
2213,124,PAPANTLA,30
2214,125,PASO DEL MACHO,30
2215,126,PASO DE OVEJAS,30
2216,127,LA PERLA,30
2217,128,PEROTE,30
2218,129,PLATÓN SÁNCHEZ,30
2219,130,PLAYA VICENTE,30
2220,131,POZA RICA DE HIDALGO,30
2221,132,LAS VIGAS DE RAMÍREZ,30
2222,133,PUEBLO VIEJO,30
2223,134,PUENTE NACIONAL,30
2224,135,RAFAEL DELGADO,30
2225,136,RAFAEL LUCIO,30
2226,137,LOS REYES,30
2227,138,RÍO BLANCO,30
2228,139,SALTABARRANCA,30
2229,140,SAN ANDRÉS TENEJAPAN,30
2230,141,SAN ANDRÉS TUXTLA,30
2231,142,SAN JUAN EVANGELISTA,30
2232,143,SANTIAGO TUXTLA,30
2233,144,SAYULA DE ALEMÁN,30
2234,145,SOCONUSCO,30
2235,146,SOCHIAPA,30
2236,147,SOLEDAD ATZOMPA,30
2237,148,SOLEDAD DE DOBLADO,30
2238,149,SOTEAPAN,30
2239,150,TAMALÍN,30
2240,151,TAMIAHUA,30
2241,152,TAMPICO ALTO,30
2242,153,TANCOCO,30
2243,154,TANTIMA,30
2244,155,TANTOYUCA,30
2245,156,TATATILA,30
2246,157,CASTILLO DE TEAYO,30
2247,158,TECOLUTLA,30
2248,159,TEHUIPANGO,30
2249,160,ÁLAMO TEMAPACHE,30
2250,161,TEMPOAL,30
2251,162,TENAMPA,30
2252,163,TENOCHTITLÁN,30
2253,164,TEOCELO,30
2254,165,TEPATLAXCO,30
2255,166,TEPETLÁN,30
2256,167,TEPETZINTLA,30
2257,168,TEQUILA,30
2258,169,JOSÉ AZUETA,30
2259,170,TEXCATEPEC,30
2260,171,TEXHUACÁN,30
2261,172,TEXISTEPEC,30
2262,173,TEZONAPA,30
2263,174,TIERRA BLANCA,30
2264,175,TIHUATLÁN,30
2265,176,TLACOJALPAN,30
2266,177,TLACOLULAN,30
2267,178,TLACOTALPAN,30
2268,179,TLACOTEPEC DE MEJÍA,30
2269,180,TLACHICHILCO,30
2270,181,TLALIXCOYAN,30
2271,182,TLALNELHUAYOCAN,30
2272,183,TLAPACOYAN,30
2273,184,TLAQUILPA,30
2274,185,TLILAPAN,30
2275,186,TOMATLÁN,30
2276,187,TONAYÁN,30
2277,188,TOTUTLA,30
2278,189,TUXPAN,30
2279,190,TUXTILLA,30
2280,191,URSULO GALVÁN,30
2281,192,VEGA DE ALATORRE,30
2282,193,VERACRUZ,30
2283,194,VILLA ALDAMA,30
2284,195,XOXOCOTLA,30
2285,196,YANGA,30
2286,197,YECUATLA,30
2287,198,ZACUALPAN,30
2288,199,ZARAGOZA,30
2289,200,ZENTLA,30
2290,201,ZONGOLICA,30
2291,202,ZONTECOMATLÁN DE LÓPEZ Y FUENTES,30
2292,203,ZOZOCOLCO DE HIDALGO,30
2293,204,AGUA DULCE,30
2294,205,EL HIGO,30
2295,206,NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO,30
2296,207,TRES VALLES,30
2297,208,CARLOS A. CARRILLO,30
2298,209,TATAHUICAPAN DE JUÁREZ,30
2299,210,UXPANAPA,30
2300,211,SAN RAFAEL,30
2301,212,SANTIAGO SOCHIAPAN,30
2302,1,ABALÁ,31
2303,2,ACANCEH,31
2304,3,AKIL,31
2305,4,BACA,31
2306,5,BOKOBÁ,31
2307,6,BUCTZOTZ,31
2308,7,CACALCHÉN,31
2309,8,CALOTMUL,31
2310,9,CANSAHCAB,31
2311,10,CANTAMAYEC,31
2312,11,CELESTÚN,31
2313,12,CENOTILLO,31
2314,13,CONKAL,31
2315,14,CUNCUNUL,31
2316,15,CUZAMÁ,31
2317,16,CHACSINKÍN,31
2318,17,CHANKOM,31
2319,18,CHAPAB,31
2320,19,CHEMAX,31
2321,20,CHICXULUB PUEBLO,31
2322,21,CHICHIMILÁ,31
2323,22,CHIKINDZONOT,31
2324,23,CHOCHOLÁ,31
2325,24,CHUMAYEL,31
2326,25,DZÁN,31
2327,26,DZEMUL,31
2328,27,DZIDZANTÚN,31
2329,28,DZILAM DE BRAVO,31
2330,29,DZILAM GONZÁLEZ,31
2331,30,DZITÁS,31
2332,31,DZONCAUICH,31
2333,32,ESPITA,31
2334,33,HALACHÓ,31
2335,34,HOCABÁ,31
2336,35,HOCTÚN,31
2337,36,HOMÚN,31
2338,37,HUHÍ,31
2339,38,HUNUCMÁ,31
2340,39,IXIL,31
2341,40,IZAMAL,31
2342,41,KANASÍN,31
2343,42,KANTUNIL,31
2344,43,KAUA,31
2345,44,KINCHIL,31
2346,45,KOPOMÁ,31
2347,46,MAMA,31
2348,47,MANÍ,31
2349,48,MAXCANÚ,31
2350,49,MAYAPÁN,31
2351,50,MÉRIDA,31
2352,51,MOCOCHÁ,31
2353,52,MOTUL,31
2354,53,MUNA,31
2355,54,MUXUPIP,31
2356,55,OPICHÉN,31
2357,56,OXKUTZCAB,31
2358,57,PANABÁ,31
2359,58,PETO,31
2360,59,PROGRESO,31
2361,60,QUINTANA ROO,31
2362,61,RÍO LAGARTOS,31
2363,62,SACALUM,31
2364,63,SAMAHIL,31
2365,64,SANAHCAT,31
2366,65,SAN FELIPE,31
2367,66,SANTA ELENA,31
2368,67,SEYÉ,31
2369,68,SINANCHÉ,31
2370,69,SOTUTA,31
2371,70,SUCILÁ,31
2372,71,SUDZAL,31
2373,72,SUMA,31
2374,73,TAHDZIÚ,31
2375,74,TAHMEK,31
2376,75,TEABO,31
2377,76,TECOH,31
2378,77,TEKAL DE VENEGAS,31
2379,78,TEKANTÓ,31
2380,79,TEKAX,31
2381,80,TEKIT,31
2382,81,TEKOM,31
2383,82,TELCHAC PUEBLO,31
2384,83,TELCHAC PUERTO,31
2385,84,TEMAX,31
2386,85,TEMOZÓN,31
2387,86,TEPAKÁN,31
2388,87,TETIZ,31
2389,88,TEYA,31
2390,89,TICUL,31
2391,90,TIMUCUY,31
2392,91,TINUM,31
2393,92,TIXCACALCUPUL,31
2394,93,TIXKOKOB,31
2395,94,TIXMEHUAC,31
2396,95,TIXPÉHUAL,31
2397,96,TIZIMÍN,31
2398,97,TUNKÁS,31
2399,98,TZUCACAB,31
2400,99,UAYMA,31
2401,100,UCÚ,31
2402,101,UMÁN,31
2403,102,VALLADOLID,31
2404,103,XOCCHEL,31
2405,104,YAXCABÁ,31
2406,105,YAXKUKUL,31
2407,106,YOBAÍN,31
2408,1,APOZOL,32
2409,2,APULCO,32
2410,3,ATOLINGA,32
2411,4,BENITO JUÁREZ,32
2412,5,CALERA,32
2413,6,CAÑITAS DE FELIPE PESCADOR,32
2414,7,CONCEPCIÓN DEL ORO,32
2415,8,CUAUHTÉMOC,32
2416,9,CHALCHIHUITES,32
2417,10,FRESNILLO,32
2418,11,TRINIDAD GARCÍA DE LA CADENA,32
2419,12,GENARO CODINA,32
2420,13,GENERAL ENRIQUE ESTRADA,32
2421,14,GENERAL FRANCISCO R. MURGUÍA,32
2422,15,EL PLATEADO DE JOAQUÍN AMARO,32
2423,16,GENERAL PÁNFILO NATERA,32
2424,17,GUADALUPE,32
2425,18,HUANUSCO,32
2426,19,JALPA,32
2427,20,JEREZ,32
2428,21,JIMÉNEZ DEL TEUL,32
2429,22,JUAN ALDAMA,32
2430,23,JUCHIPILA,32
2431,24,LORETO,32
2432,25,LUIS MOYA,32
2433,26,MAZAPIL,32
2434,27,MELCHOR OCAMPO,32
2435,28,MEZQUITAL DEL ORO,32
2436,29,MIGUEL AUZA,32
2437,30,MOMAX,32
2438,31,MONTE ESCOBEDO,32
2439,32,MORELOS,32
2440,33,MOYAHUA DE ESTRADA,32
2441,34,NOCHISTLÁN DE MEJÍA,32
2442,35,NORIA DE ÁNGELES,32
2443,36,OJOCALIENTE,32
2444,37,PÁNUCO,32
2445,38,PINOS,32
2446,39,RÍO GRANDE,32
2447,40,SAIN ALTO,32
2448,41,EL SALVADOR,32
2449,42,SOMBRERETE,32
2450,43,SUSTICACÁN,32
2451,44,TABASCO,32
2452,45,TEPECHITLÁN,32
2453,46,TEPETONGO,32
2454,47,TEÚL DE GONZÁLEZ ORTEGA,32
2455,48,TLALTENANGO DE SÁNCHEZ ROMÁN,32
2456,49,VALPARAÍSO,32
2457,50,VETAGRANDE,32
2458,51,VILLA DE COS,32
2459,52,VILLA GARCÍA,32
2460,53,VILLA GONZÁLEZ ORTEGA,32
2461,54,VILLA HIDALGO,32
2462,55,VILLANUEVA,32
2463,56,ZACATECAS,32
2464,57,TRANCOSO,32
2465,58,SANTA MARÍA DE LA PAZ,32
